,f_lat,f_long,fv_redshift,f_ra_deg,f_dec_deg
427,39.92796077161413,122.82776872357711,0.7454,193.22,77.2
428,75.90981484653068,101.626326322342,0.3853,199.5,40.1
429,-5.9806995524473,151.4599682990641,0.5654,56.9,46.9
430,30.140269082757666,130.0074242307898,0.3383,130.4,83.1
431,81.5229962420773,188.70953874208556,1.6449,183.9,30.32
432,3.559416508616572,142.0150834692366,0.516,53.9,60.2
433,40.28259853173072,133.51202856739394,0.2796,161.9,74.2
434,16.07173889453256,63.66189788053867,0.2999,281.3,34.28
435,31.93846833994008,158.1727164957005,1.2063,120.4,59.1
436,30.206843110587915,122.51731619209528,0.5332,199.5,86.9
437,23.040649708382198,130.52862585933744,0.4259,73.8,82.0
438,16.55592813003299,136.47189872906068,0.1023,65.5,73.6
439,22.867415023680586,137.31054031181458,0.3625,87.9,76.3
440,22.765038453618928,80.65945923350255,1.1554,279.79,51.6
441,75.34361473367684,85.76838089839164,0.5052,204.1,38.36
442,29.232650385546872,80.5681610098883,0.6293,269.41,52.8
443,37.2017064074744,122.06499764421237,0.7358,196.8,79.9
444,67.10149151486752,148.45786266906475,1.2165,178.6,47.1
445,27.909296440571367,126.8947305111383,0.4854,116.3,86.4
446,29.438688269203226,227.78115269743333,0.2728,135.5,1.46
447,39.92947995616738,88.33474244879808,0.8792,249.8,58.7
448,23.124236112186622,118.44937503350278,0.5603,326.5,84.3
449,30.224384853925432,121.07112964090621,0.2042,220.22,86.5
450,-23.189580644534654,150.43068312312363,0.606,43.3,33.1
451,-5.208092479977746,180.4007887019944,0.6241,81.7,25.8
452,47.18439728147378,186.85000553232874,1.2714,143.1,36.9
453,34.06554935381437,64.62838196457302,0.4724,259.8,40.0
454,-30.662372541355513,83.45399265953921,0.4081,337.0,21.0
455,27.706014263224223,122.30855677308091,1.0235,236.48,89.2
456,19.068609067274988,76.74944752025756,0.5294,283.5,47.0
457,32.126190036242136,102.52091550730664,0.8065,262.2,71.6
458,-17.29365988509818,195.66547395280438,1.5968,79.5,6.7
459,34.651590079171285,152.675955351522,0.2857,126.7,63.5
460,35.04603311921254,103.47959108289074,0.6396,252.6,71.6
461,-25.620521096042644,87.16824504836283,1.2023,336.6,27.0
462,16.390287098620743,22.364067316500257,0.1905,263.5,-1.6
463,21.844200835996183,39.36277198894337,0.5887,265.76,15.2
464,24.62406952773103,129.1154491270293,0.423,80.0,83.9
465,55.833644678704886,200.15066680243058,1.1581,154.0,29.2
466,-42.24924081463157,118.46407438295684,0.2348,9.33,20.5
467,41.91922314090435,93.6288605673799,0.3597,243.5,61.9
468,6.262483140872284,51.436154507487416,0.1343,285.7,19.3
469,74.83158969026883,159.15395585606953,0.7808,181.4,38.9
470,41.710896755848715,87.29924102580068,0.4968,246.9,57.5
471,45.439743233378486,127.69019987762027,0.6093,182.4,71.3
472,-7.950989207349696,120.63146555792852,0.5538,8.9,54.85
473,-4.791466730792898,169.58179080230516,0.4342,74.8,34.8
474,48.541747831039494,192.3347750955363,2.2121,145.0,33.3
475,70.36279637503316,181.1303246969389,0.5724,172.2,35.95
476,17.33623179582695,91.49667622938972,1.2445,294.9,59.4
477,50.71971554069519,134.9450114549901,1.0835,174.9,64.7
478,11.041649321670462,133.15132119700732,0.173,45.68,71.26
479,-22.947185289599716,179.341940237147,0.121,65.8,16.0
480,25.275338846228387,150.90981931562044,0.3993,105.0,64.88
481,28.598055777278606,119.64021204968896,0.1443,255.3,86.74
482,24.235937949836593,160.66154447130972,0.5513,106.6,56.0
483,22.696937539598583,144.33116894681342,0.7614,94.7,70.11999999999999
484,42.83997941579516,59.89958034544753,0.6046,248.1,37.3
485,65.8587072454006,97.73949964489763,0.2352,208.0,48.2
486,15.058847811514061,149.74756641416545,0.2988,82.49,62.31
487,-19.113649842035333,153.27361304829205,0.3925,48.6,35.2
488,56.96605505493358,169.5800878756525,0.9262,158.3,45.67
489,60.253804071393766,138.07401248382922,0.2519,179.7,55.3
490,-0.877341729244928,63.19590645509948,0.1904,298.6,26.2
491,24.348758869667712,121.5924600598989,0.7826,349.1,86.97
492,22.142068482934686,124.5563425130005,0.4495,29.7,84.8
493,50.058891980310314,139.55285368877355,0.7248,168.3,63.78
494,33.03166206991653,42.02690750374629,0.1114,255.7,21.5
495,28.464557912125372,122.45997130540088,0.9513,210.1,88.6
496,29.168848633290807,158.0294026297343,0.3152,115.0,59.1
497,-17.228768824438934,194.35754762279603,0.3554,78.9,7.8
498,69.64482185740168,218.85842161465632,0.9221,170.73,23.3
499,23.978545201206636,89.09302400962737,0.4389,281.1,59.4
500,-38.16518479969785,63.088444222413926,0.2938,329.9,4.0
501,25.820716968524806,125.94849293715485,0.3206,77.7,87.0
502,44.19248636093098,95.72863127755632,2.562,237.7,62.3
503,15.759146376305798,53.23411787252755,0.3436,277.2,24.9
504,34.018175568699455,82.08216040895886,0.7392,261.5,54.4
505,52.02796639337133,145.25022148611424,0.607,165.0,60.0
506,50.72542111355581,110.01866898251012,0.8696,212.0,64.44
507,32.63254652652391,127.97970471457734,0.3803,155.6,82.97
508,8.29492774284839,92.37104281601826,0.2581,310.2,55.5
509,-57.327759991357496,100.204933279829,0.7832,0.8,3.4
510,-39.36801990609264,146.0283405458321,0.6232,31.7,20.1
511,-33.907737758264254,199.84739530274555,0.3913,67.1,-5.0
512,27.754490594775124,113.28740842884066,0.2828,276.4583333333333,81.42
513,58.752389970675395,247.36378449558663,1.165,167.3,7.4
514,16.55592813003299,136.47189872906068,0.1005,65.5,73.6
515,-0.3788678550871932,182.50056404415486,0.0554,87.5,26.6
516,-14.67790375492249,98.21559128111862,1.0608,340.0,41.8
517,3.725030864879157,129.71082576389344,0.0343,29.50312583333333,65.71675419444445
518,72.38835558944756,231.93361157787464,0.8723,175.1,20.3
519,38.08373462770927,16.252745554809117,0.4312,242.01,4.6
520,27.793171609551518,123.17853425055812,0.1794,174.7,89.3
521,3.725030864879157,129.71082576389344,0.034,29.50312583333333,65.71675419444445
522,24.218525637605428,138.70521128395498,0.4786,94.8,75.5
523,3.725030864879157,129.71082576389344,0.0285,29.50312583333333,65.71675419444445
524,3.725030864879157,129.71082576389344,0.0322,29.50312583333333,65.71675419444445
525,3.725030864879157,129.71082576389344,0.0285,29.50312583333333,65.71675419444445
526,62.1695088525486,170.8191410441284,0.5336,164.6,42.99
527,65.1916461258468,170.6305525909108,0.6747,168.3,41.7
528,38.31100837611522,130.36237047461373,0.7543,165.6,77.2
529,18.96736353037907,105.83090644444378,0.3799,306.7,72.3
530,24.840065979842954,121.4893779878864,1.0702,343.0,87.36999999999999
531,26.372363559389907,119.56503062111977,0.596,296.21,86.9
532,19.36796421321424,53.295214566189046,0.3916,273.52,26.32
533,30.281734971981766,0.17906232183598425,1.1082,240.51779166666665,-10.711855555555555
534,44.00179617605832,117.03311937054187,0.7235,207.06666666666663,72.46972222222223
535,-54.88001991808729,122.31312000947484,0.5681,12.5,7.99
536,12.293332174622034,146.72782963415725,0.3251,73.9,63.22
537,21.095841978847478,158.60322019112746,0.4698,100.2,57.0
538,-5.282176810953497,161.92631831742793,0.4982,68.1,40.3
539,8.754099107667217,147.21181880441293,0.3782,68.74,60.6
540,35.25941559975067,120.98135587637609,0.3154,203.96,81.7
541,34.889144267299415,75.87209815563088,0.158,259.91,49.3
542,-10.05269864894201,93.28328805045756,0.3839,331.1,43.0
543,-62.28015724789375,127.96859107764742,0.3328,15.2,0.5
544,54.38165946885543,125.10480275303438,2.1523,190.1,62.7
545,-38.819825795687244,128.85324663420863,0.7468,17.9,23.82
546,1.3372923877133565,181.3438253933013,0.1642,88.5,28.47
547,23.606179249628095,134.00260927655782,0.6093,85.9,79.4
548,3.725030864879157,129.71082576389344,0.0306,29.50312583333333,65.71675419444445
549,14.136659269144754,132.38163406456658,0.3959,48.9,74.3
550,57.55303224575289,93.77130712916164,0.5423,218.8,53.3
551,3.996144367264488,130.62109797068715,0.0376,31.808333333333334,65.73
552,5.521322849212925,159.19667209913231,0.2893,77.4,49.3
553,76.8337369209075,334.13293472323176,0.9679,199.9,15.7
554,52.7517411616754,51.15170865947884,1.1462,235.6,32.1
555,3.725030864879157,129.71082576389344,0.0361,29.50312583333333,65.71675419444445
556,32.14757874184107,157.70069441864126,0.2146,120.81,59.5
557,3.725030864879157,129.71082576389344,0.0361,29.50312583333333,65.71675419444445
558,3.725030864879157,129.71082576389344,0.0322,29.50312583333333,65.71675419444445
559,50.220627006643944,262.6295795803425,0.1879,168.32,-4.81
560,-32.71299119332706,137.38722974324153,1.5468,26.7,28.6
561,57.55303224575289,93.77130712916164,0.5409,218.8,53.3
562,27.406323725882267,126.40552308808715,0.2528,108.8,86.9
563,-37.59621005942409,138.437061520166,0.5382,26.23,23.66
564,-9.007324827081755,141.56731147910043,0.154,42.0,49.6
565,-41.817021792296735,105.5200912960388,0.6854,359.2,19.2
566,-47.541447305241896,55.45288116110532,0.3393,334.0208333333333,-6.101666666666668
567,25.26247214182402,121.85774884557571,0.2876,345.3,87.9
568,28.699509433238514,122.36194121328565,0.2741,210.5,88.35
569,-12.463936207698529,177.2612801313276,0.3548,73.2,24.1
570,28.86075521324712,166.50772041478646,0.4705,115.94,51.7
571,16.55592813003299,136.47189872906068,0.1005,65.5,73.6
572,-33.710428031643524,313.7382137887956,0.3059,320.74583333333334,-78.60249999999999
573,39.93507144304076,140.84084598681957,0.4168,148.2,70.4
574,53.884286432276106,358.92674599184187,0.189,222.2,4.3
575,13.009342049867303,150.02763521311127,1.4326,79.12,61.0
576,30.64091050903433,39.79654973990205,0.6703,257.4,18.9
577,-4.898671605955225,158.96352679131368,0.0787,65.75,42.7
578,28.783533101762387,123.37048378872885,0.981,179.79,88.3
579,-25.40285401995699,82.65154027547563,0.5462,332.86,24.69
580,-25.110363080849964,108.33768650849107,0.5488,356.5,35.9
581,16.540181490975048,136.30546579367805,0.8327,65.075,73.70673888888889
582,54.15864567892508,55.115792852357465,0.2171,234.0,34.5
583,33.02889805568321,124.7209609641074,0.1834,178.6,83.9
584,-39.429565732846065,186.07557067131552,0.2564,56.43,1.2
585,40.102284437459794,187.7348155212069,0.6064,134.4,35.7
586,-17.684851256954563,74.99649920621312,0.1928,321.3,25.44
587,45.573503546005476,137.06232993839038,0.8494,165.2,68.4
588,33.08235517324984,117.10161760919668,0.2601,231.7,82.2
589,-22.195372851303848,144.88902425496465,0.4405,38.3,36.3
590,26.131671383819075,177.51088960470898,0.3322,114.8,41.6
591,3.7251388408737474,129.7112408410692,0.0317,29.504166666666663,65.71675277777778
592,3.7251388408737474,129.7112408410692,0.0317,29.504166666666663,65.71675277777778
593,3.7251388408737474,129.7112408410692,0.0317,29.504166666666663,65.71675277777778
594,3.7251388408737474,129.7112408410692,0.0317,29.504166666666663,65.71675277777778
595,42.8656158105708,124.66120564929624,0.1954,188.2,74.2
596,61.5277199487995,122.64688716553292,1.0015,193.1,55.6
597,64.46030578362469,336.2071219468614,0.5597,206.6,5.2
598,28.93051628994002,110.51749943113124,0.6057,270.63,78.9
599,25.889650543140363,118.44683116489402,1.0287,299.0,85.8
600,21.2500202372092,50.43185567238544,0.9884,270.5,24.5
601,-9.206112212710684,97.51677725826261,1.3594,335.2,46.1
602,31.128054308780587,122.97751631579304,0.9733,192.3,86.0
603,45.044578006346846,134.66293314435808,0.9183,168.3,69.78
604,20.13008411840489,106.71801969568607,0.1701,304.65,73.6
605,59.25916661221001,52.35251815652552,0.3028,227.9,32.9
606,-20.143936753014525,188.20130778214522,0.3632,73.2,11.1
607,13.032938472604753,214.11710876247088,0.5935,115.02,4.87
608,16.55592813003299,136.47189872906068,0.1005,65.5,73.6
609,18.099586428943713,137.71470548033497,0.121,72.40833333333333,73.66000000000001
610,63.51036991133299,309.76098618243185,0.4044,195.9,0.8
611,36.73634196618669,65.1904513216738,0.4182,256.4,40.8
612,30.350163909964508,102.23970073367654,0.9018,267.88,71.6
613,10.208192169638208,77.19441071036061,1.7917,295.3,43.8
614,64.88433291549057,113.81924142320558,0.7169,199.1,51.8
615,32.36168731638387,113.29789221947726,0.3903,248.5,80.14
616,-14.271951055779033,122.00411815671269,1.5727,11.5,48.59
617,-49.66599228107947,113.01754987565833,0.493,6.3,12.7
618,-30.201029990562777,76.32357959539665,0.3864,331.7,17.4
619,-8.742850578099135,91.5925691523804,0.5323,328.2,43.0
620,21.78327770191414,130.96056734916013,1.5211,68.4,80.95
621,39.945597563692694,224.60569381189345,0.3136,143.4,8.9
622,25.70061864533705,88.24550248731127,0.594,277.5,59.0
623,23.41690562950831,112.89658740262223,0.6841,302.9,80.2
624,25.878597959254705,132.21626506343367,0.891,96.4,81.6
625,28.380547849262715,149.2750844861095,0.8602,112.1,66.7
626,40.383361985699814,153.26387536763605,0.8365,138.6,61.71
627,42.84323115458188,124.69234513676412,0.1939,188.1083333333333,74.22
628,65.76066288797162,97.60868124629323,0.2317,208.15,48.25
629,-30.06305695514967,133.89000125244496,0.6235,24.027916666666663,31.856333333333332
630,48.955435429100554,289.6836383326059,0.4898,183.975,-13.0
631,42.89285112842583,122.07417314927552,0.1923,195.1708333333333,74.22
632,-34.38380120714343,311.54768714061737,0.5562,329.4166666666667,-79.64222222222223
633,17.32269504170553,91.50306464999606,1.2503,294.9291666666667,59.4
634,3.7331401368060244,129.6895948799412,0.036,29.45833333333333,65.73
635,-30.29312572253045,76.38810163822232,0.3834,331.80833333333334,17.37
636,3.8093146093111314,129.97299083038112,0.0306,30.17083333333333,65.73
637,-30.196121658040877,76.26622783338813,0.3833,331.65833333333336,17.37
638,16.583605619273026,136.42761485433806,0.1006,65.47083333333333,73.65
639,-30.274997659004526,76.38238375910964,0.3834,331.7916666666667,17.38
640,3.750239081127046,129.7543005925746,0.031,29.620833333333334,65.73
641,3.724780187434008,129.69712881770099,0.0284,29.47083333333333,65.72
642,4.133417933353143,131.0619781605878,0.0419,32.92916666666667,65.73
643,32.230618916406144,173.37807292912186,0.2864,122.20833333333331,46.27
644,31.211018012781068,173.22174228423293,0.2855,120.72083333333332,46.27
645,32.204886942513376,173.3743670007695,0.2864,122.17083333333332,46.27
646,51.96563212606061,124.62465382153715,0.3697,190.37916666666663,65.13
647,17.32825695538407,91.48894962578179,1.2473,294.90833333333336,59.39
648,-45.10254218041843,343.229482183637,0.4924,323.0,-53.333333333333336
649,64.9597106195082,95.03959450557637,0.2351,210.15833333333333,48.25
650,31.062051586173983,123.98544822608636,0.288,179.94166666666666,85.96000000000001
651,66.39894690292411,100.07030222116357,0.2301,206.3708333333333,48.26
652,34.14105393663802,173.46014791500363,0.3674,124.97083333333332,46.4
653,15.73676283872567,135.58066315905668,0.096,61.3,73.64
654,65.14425593438585,95.63271274868167,0.2298,209.69166666666663,48.26
655,3.7605140097493015,129.83151456402388,0.0294,29.808333333333334,65.72
656,4.2536925875132505,131.39644144641554,0.0437,33.791666666666664,65.74
657,16.6223327921522,136.5490101855826,0.1081,65.85,73.58999999999999
658,9.585948849445145,232.1125094790842,0.5779,120.4875,-12.262222222222222
659,-30.15708026947431,133.3289064870174,0.5559,23.445833333333333,31.85833333333333
660,65.79074061804018,97.7141937778037,0.2353,208.07083333333333,48.25
661,15.647767565266724,135.49861707727666,0.0867,60.87916666666667,73.63
662,66.57346017024354,100.80517927655063,0.2354,205.8583333333333,48.26
663,3.7251388408737474,129.7112408410692,0.0321,29.504166666666663,65.71675277777778
664,65.76092828687054,97.56702918906787,0.23,208.1708333333333,48.24
665,64.71932734453327,94.34702847824327,0.235,210.72916666666663,48.25
666,51.78246581101463,127.27011026129944,0.3754,186.47083333333333,65.13
667,51.964304419776354,124.65871422316584,0.3697,190.32916666666668,65.13
668,65.71931421420648,97.46481718712852,0.2317,208.25833333333333,48.25
669,27.727461239259945,113.27511492982941,0.2844,276.64166666666665,81.41000000000001
670,3.7701700723242957,129.82890885165975,0.0415,29.808333333333334,65.73
671,3.720964020371415,129.6431138290155,0.0357,29.341666666666665,65.73
672,3.7144755179488778,129.61820449870095,0.0336,29.279166666666665,65.73
673,3.7251388408737474,129.7112408410692,0.0317,29.504166666666663,65.71675277777778
674,3.7251388408737474,129.7112408410692,0.0317,29.504166666666663,65.71675277777778
675,3.7251388408737474,129.7112408410692,0.0323,29.504166666666663,65.71675277777778
676,30.903233497548815,120.00574188455863,0.442,226.29166666666663,85.44
677,27.748941530636515,113.26458571247153,0.2844,276.5,81.4
678,18.253046839295326,128.5634456243888,0.3223,44.34,79.72
679,-31.188935154205815,77.54158408490831,0.3813,333.2083333333333,17.37
680,-32.7511756935607,319.19091456021897,0.6241,308.55833333333334,-74.85166666666666
681,-64.69936029793557,23.73079866253631,0.3061,344.25,-28.23333333333333
682,65.00816944736786,95.18318341529016,0.2315,210.04166666666663,48.25
683,65.90053532079055,98.10569972410458,0.2318,207.77916666666667,48.25
684,3.7251388408737474,129.7112408410692,0.0318,29.504166666666663,65.71675277777778
685,3.7251388408737474,129.7112408410692,0.0316,29.504166666666663,65.71675277777778
686,3.7251388408737474,129.7112408410692,0.0317,29.504166666666663,65.71675277777778
687,40.27306848587686,143.10713063941566,0.072,146.25,68.77
688,39.86614058393457,135.01895025831305,0.0878,157.70833333333334,73.78999999999999
689,39.8889027374822,134.96620435398958,0.0878,157.87083333333334,73.8
690,39.95129365271759,134.87425183280652,0.0941,158.20833333333334,73.8
691,38.93919089003739,136.3253437176543,0.0864,152.80833333333334,73.74
692,38.956357551852065,136.30502396749364,0.0928,152.89166666666668,73.74
693,40.13085449531932,134.7232366395371,0.0923,158.94166666666666,73.74
694,40.17618869289887,134.65345484369675,0.0882,159.19166666666666,73.74
695,19.151554499719264,76.67318123776738,0.5253,283.35,46.96
696,17.2936960339167,91.5167718693308,1.2441,294.9916666666667,59.4
697,58.42475683354343,359.83678379826034,0.1838,219.13333333333333,7.7019
698,3.7366343896705057,129.70287124949726,0.0344,29.491666666666667,65.73
699,9.622459332665796,125.62903217639719,0.1965,21.641666666666666,72.31
700,3.6866363419630472,129.5101939974318,0.0273,29.008333333333333,65.73
701,3.752442980644659,129.7625931694757,0.0347,29.641666666666666,65.73
702,3.7353232448935034,129.69789281617707,0.0306,29.479166666666668,65.73
703,4.016575661364384,130.68844322588575,0.0381,31.979166666666668,65.73
704,3.7649740866713843,129.8480927728217,0.037,29.85,65.72
705,3.7251388408737474,129.7112408410692,0.0327,29.504166666666663,65.71675277777778
706,3.7251388408737474,129.7112408410692,0.0322,29.504166666666663,65.71675277777778
707,3.7251388408737474,129.7112408410692,0.0331,29.504166666666663,65.71675277777778
708,4.23984940344617,131.38661561815132,0.0384,33.75833333333333,65.73
709,15.22576293428534,135.01910521872665,0.0857,58.65833333333333,73.63
710,16.507860865304853,136.3833162538436,0.107,65.17083333333333,73.63
711,32.3421399352673,173.3939897901913,0.2882,122.37083333333334,46.27
712,18.98891682421874,76.74595024397027,0.5247,283.6083333333333,46.97
713,3.7251388408737474,129.7112408410692,0.0318,29.504166666666663,65.71675277777778
714,3.7251388408737474,129.7112408410692,0.0318,29.504166666666663,65.71675277777778
715,3.7251388408737474,129.7112408410692,0.0318,29.504166666666663,65.71675277777778
716,3.7251388408737474,129.7112408410692,0.0318,29.504166666666663,65.71675277777778
717,79.44731828788485,98.05089717643565,0.2223,198.36666666666667,36.59361111111112
718,-50.91287387521953,21.38712013425501,1.8995,328.57,-27.79
719,3.7252247802986487,129.71121808506535,0.0327,29.504166666666663,65.71684166666667
720,52.515848354071174,17.059381479276407,0.3797,229.6708333333333,12.339722222222225
721,-11.801321713848228,281.0852702890958,0.4048,135.38333333333333,-64.40472222222223
722,-16.893795359041015,254.34602982531007,0.147,105.25229166666666,-44.093066666666665
723,55.79895269294469,325.5301467889421,0.4613,205.37916666666663,-4.859999999999999
724,-3.4523258907107777,53.12143861898193,0.625,295.53333333333336,16.20903611111111
725,-50.060991172355784,4.374483807243824,0.2954,326.75,-38.516666666666666
726,41.12091574659604,142.33185403781178,0.073,149.1,68.78999999999999
727,-49.71153628910081,202.21366814248933,0.5516,53.75,-13.933333333333334
728,-47.26346991987214,169.34500830573748,0.7016,42.41,4.6746944444444445
729,19.118283229102033,110.10947335747687,0.7886,314.38,75.76
730,65.22068545898192,99.06139228379634,0.4012,207.8528,49.03494444444444
731,-8.878257903251438,341.5544764331471,0.2998,263.6708333333333,-49.23277777777778
732,-8.463881680864116,177.64959387335102,0.2442,76.99166666666666,26.19
733,-8.37908955356886,177.71166436623864,0.2368,77.10833333333333,26.19
734,41.229880621050214,142.26163680417963,0.0716,149.43,68.77
735,-7.363053340424186,178.43153705869588,0.2327,78.49166666666666,26.2
736,-8.524407686135445,177.60519392739687,0.2434,76.90833333333333,26.19
737,-57.42964646167792,46.429691215359206,0.7016,339.9,-15.809722222222222
738,-2.468940269646593,146.42892589728473,0.1263,53.99,52.73
739,34.00684593094388,123.09368516253558,0.4618,191.74,83.11999999999999
740,-8.49414883535358,177.62740056202284,0.2522,76.95,26.19
741,-9.563169789915289,176.84348012936934,0.2644,75.47916666666667,26.18
742,-54.04577945944181,351.01209725994687,0.3684,333.96666666666664,-45.907777777777774
743,-8.488096068447463,177.63184028977201,0.2462,76.95833333333333,26.19
744,-8.391206687912552,177.70280353257016,0.2425,77.09166666666667,26.19
745,-7.488285587798844,178.3424031872036,0.2348,78.32083333333334,26.2
746,-8.60908821141615,177.542944369298,0.2477,76.79166666666667,26.19
747,-9.248104037182502,177.06820671989882,0.2596,75.90833333333333,26.19
748,-8.354851317046432,177.72937966080934,0.2433,77.14166666666667,26.19
749,-8.354851317046432,177.72937966080934,0.2536,77.14166666666667,26.19
750,-8.370000834681242,177.71830859723977,0.2477,77.12083333333334,26.19
751,-8.819772532675534,177.77154405394836,0.2493,76.75,25.883333333333333
752,-8.524523848426828,177.76644565359118,0.2544,77.0125,26.06083333333333
753,-8.564909729184436,177.77119952076384,0.2482,76.97916666666667,26.03333333333333
754,-8.524523848426828,177.76644565359118,0.2562,77.0125,26.06083333333333
755,-8.524523848426828,177.76644565359118,0.2505,77.0125,26.06083333333333
756,-8.522840222115052,177.76764391591445,0.2478,77.01479166666667,26.060861111111112
757,-8.524523848426828,177.76644565359118,0.2534,77.0125,26.06083333333333
758,-8.524523848426828,177.76644565359118,0.2478,77.0125,26.06083333333333
759,-8.524523848426828,177.76644565359118,0.2515,77.0125,26.06083333333333
760,-8.524523848426828,177.76644565359118,0.2478,77.0125,26.06083333333333
761,-8.524523848426828,177.76644565359118,0.2487,77.0125,26.06083333333333
762,-8.524523848426828,177.76644565359118,0.2449,77.0125,26.06083333333333
763,-8.524523848426828,177.76644565359118,0.2515,77.0125,26.06083333333333
764,-8.524523848426828,177.76644565359118,0.2572,77.0125,26.06083333333333
765,-8.524523848426828,177.76644565359118,0.2469,77.0125,26.06083333333333
766,-8.524523848426828,177.76644565359118,0.243,77.0125,26.06083333333333
767,-8.523203608228238,177.76782865147186,0.2467,77.01458333333333,26.0605
768,-8.523203608228238,177.76782865147186,0.2456,77.01458333333333,26.0605
769,23.18822714904386,29.93555032393865,0.8631,260.7808708333333,7.861625
770,74.67737316972567,18.83744461269218,0.5724,208.96416666666667,22.48880555555556
771,68.6783496342458,117.0188911284957,0.2169,196.0875,48.30138888888889
772,-71.70462859588723,14.072725233978144,0.4558,352.4583333333333,-31.55
